country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",16-06-2026 12:00,25.494,81.863,SO2,32,56,37
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",16-06-2026 12:00,25.44919916,81.82735986,PM10,30,104,55
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",16-06-2026 12:00,25.44919916,81.82735986,SO2,24,88,34
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",16-06-2026 12:00,26.207781,81.245571,PM10,NA,NA,NA
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",16-06-2026 12:00,26.207781,81.245571,NH3,8,12,9
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",16-06-2026 12:00,23.697936,86.944395,SO2,71,72,72
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",16-06-2026 12:00,23.618183,87.105718,NO2,2,2,2
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",16-06-2026 12:00,23.618183,87.105718,SO2,4,7,5
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",16-06-2026 12:00,23.618183,87.105718,OZONE,9,60,21
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",16-06-2026 12:00,23.616515,87.119133,NO2,7,36,12
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",16-06-2026 12:00,23.616515,87.119133,SO2,23,26,24
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",16-06-2026 12:00,22.7605581,88.3617589,CO,26,35,27
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",16-06-2026 12:00,23.508764,87.35444,NO2,48,83,59
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",16-06-2026 12:00,23.508764,87.35444,SO2,10,12,10
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",16-06-2026 12:00,23.549395,87.300496,PM10,55,103,77
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",16-06-2026 12:00,23.549395,87.300496,OZONE,17,87,30
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",16-06-2026 12:00,22.06047,88.109737,SO2,4,24,10
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",16-06-2026 12:00,26.509954,80.249612,CO,14,22,20
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",16-06-2026 12:00,28.61119,77.34206,OZONE,52,52,52
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",16-06-2026 12:00,26.766433,80.927299,CO,20,28,24
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",16-06-2026 12:00,26.86812,81.005119,NO2,9,12,11
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",16-06-2026 12:00,26.86812,81.005119,OZONE,41,53,46
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",16-06-2026 12:00,26.906111,80.948222,PM2.5,30,97,59
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",16-06-2026 12:00,26.90723,80.98579,PM2.5,24,99,48
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",16-06-2026 12:00,26.90723,80.98579,PM10,46,164,85
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",16-06-2026 12:00,26.90723,80.98579,OZONE,35,129,54
India,Uttar_Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",16-06-2026 12:00,27.410954,77.550619,PM10,97,142,117
India,Uttar_Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",16-06-2026 12:00,27.410954,77.550619,NO2,6,13,10
India,Uttar_Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",16-06-2026 12:00,27.410954,77.550619,NH3,2,3,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",16-06-2026 12:00,28.359581,79.414455,NH3,1,6,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",16-06-2026 12:00,28.38910936,79.42963708,OZONE,3,3,3
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",16-06-2026 12:00,28.406963,77.849831,PM2.5,19,237,88
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",16-06-2026 12:00,28.406963,77.849831,SO2,3,42,18
India,Uttar_Pradesh,Fatehpur Sikri,"Dadupura, Fatehpur Sikri - UPPCB",16-06-2026 12:00,27.097694,77.671335,NO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",16-06-2026 12:00,28.646233,77.358075,PM10,93,435,190
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",16-06-2026 12:00,28.646233,77.358075,NO2,7,44,23
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",16-06-2026 12:00,28.757294,77.278792,PM10,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",16-06-2026 12:00,28.757294,77.278792,NO2,3,107,64
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",16-06-2026 12:00,28.757294,77.278792,SO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",16-06-2026 12:00,28.685382,77.453839,CO,2,115,31
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",16-06-2026 12:00,28.6603346,77.3572563,SO2,1,46,18
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",16-06-2026 12:00,25.301778,82.996789,OZONE,7,32,12
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",16-06-2026 12:00,25.262326,82.995408,PM2.5,21,46,34
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",16-06-2026 12:00,25.32393,82.99687,OZONE,4,14,8
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",16-06-2026 12:00,27.571409,77.655757,NO2,27,28,27
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",16-06-2026 12:00,27.571409,77.655757,OZONE,15,16,16
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",16-06-2026 12:00,30.269444,78.044167,PM2.5,18,64,36
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",16-06-2026 12:00,30.269444,78.044167,SO2,1,1,1
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",16-06-2026 12:00,30.269444,78.044167,OZONE,15,67,30
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",16-06-2026 12:00,30.075911,78.2859547,PM2.5,28,85,50
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",16-06-2026 12:00,30.075911,78.2859547,OZONE,21,127,49
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",16-06-2026 12:00,23.685297,86.945968,PM2.5,35,81,58
India,Uttar_Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",16-06-2026 12:00,27.410954,77.550619,CO,1,34,26
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",16-06-2026 12:00,28.999264,77.7590354,NH3,9,12,10
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",16-06-2026 12:00,28.9535882,77.7622941,PM10,111,500,177
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB",16-06-2026 12:00,28.972677,77.641018,SO2,4,70,14
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",16-06-2026 12:00,29.06351,77.709723,NH3,6,14,10
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",16-06-2026 12:00,29.06351,77.709723,OZONE,9,121,37
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",16-06-2026 12:00,28.798171,77.540243,OZONE,2,153,48
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",16-06-2026 12:00,28.840739,78.697531,SO2,10,20,15
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",16-06-2026 12:00,28.840739,78.697531,OZONE,21,86,42
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",16-06-2026 12:00,28.856664,78.772638,NH3,6,6,6
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",16-06-2026 12:00,22.51106,88.35142,PM10,42,57,50
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",16-06-2026 12:00,22.51106,88.35142,SO2,4,7,6
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",16-06-2026 12:00,22.5448082,88.3403691,PM10,82,113,97
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-06-2026 12:00,25.859655,85.77944,CO,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-06-2026 12:00,25.859655,85.77944,OZONE,7,17,10
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",16-06-2026 12:00,26.2271665,84.3570427,PM2.5,25,240,88
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",16-06-2026 12:00,26.2271665,84.3570427,NO2,2,2,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",16-06-2026 12:00,26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-06-2026 12:00,30.735567,76.775714,PM10,14,82,41
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-06-2026 12:00,30.735567,76.775714,OZONE,36,94,57
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-06-2026 12:00,30.751462,76.762879,PM10,20,98,54
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-06-2026 12:00,30.751462,76.762879,NH3,11,12,12
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",16-06-2026 12:00,30.719859,76.738637,PM2.5,8,37,24
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",16-06-2026 12:00,30.719859,76.738637,SO2,4,28,10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",16-06-2026 12:00,21.194815,81.31477,PM10,24,58,33
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",16-06-2026 12:00,21.185571,81.343175,SO2,8,12,10
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",16-06-2026 12:00,22.118125,83.140608,PM2.5,32,58,44
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",16-06-2026 12:00,22.118125,83.140608,PM10,40,73,60
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",16-06-2026 12:00,22.118125,83.140608,NO2,8,26,16
India,Delhi,Delhi,"Alipur, Delhi - DPCC",16-06-2026 12:00,28.815329,77.15301,CO,20,60,36
India,Delhi,Delhi,"Alipur, Delhi - DPCC",16-06-2026 12:00,28.815329,77.15301,OZONE,1,24,8
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",16-06-2026 12:00,28.647622,77.315809,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",16-06-2026 12:00,28.647622,77.315809,OZONE,8,32,14
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",16-06-2026 12:00,28.695381,77.181665,PM2.5,13,328,79
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",16-06-2026 12:00,28.695381,77.181665,SO2,8,24,15
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",16-06-2026 12:00,28.4706914,77.1099364,PM2.5,9,140,52
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",16-06-2026 12:00,28.4706914,77.1099364,NO2,37,48,43
India,Delhi,Delhi,"Bawana, Delhi - DPCC",16-06-2026 12:00,28.7762,77.051074,SO2,5,28,10
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",16-06-2026 12:00,28.656756,77.227234,PM10,49,401,137
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",16-06-2026 12:00,28.615828,77.271992,SO2,6,9,8
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",16-06-2026 12:00,28.615828,77.271992,OZONE,1,12,2
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-06-2026 12:00,28.7500499,77.1112615,PM2.5,13,206,77
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-06-2026 12:00,28.7500499,77.1112615,PM10,32,473,123
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-06-2026 12:00,28.7500499,77.1112615,SO2,31,35,32
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-06-2026 12:00,28.7500499,77.1112615,CO,16,54,40
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-06-2026 12:00,28.7500499,77.1112615,OZONE,26,30,26
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",16-06-2026 12:00,26.80365,84.51954,SO2,12,16,14
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",16-06-2026 12:00,26.80365,84.51954,OZONE,21,23,22
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",16-06-2026 12:00,25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-06-2026 12:00,25.265194,87.012947,NO2,7,58,10
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-06-2026 12:00,25.265194,87.012947,SO2,19,40,25
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-06-2026 12:00,25.265194,87.012947,CO,25,59,37
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",16-06-2026 12:00,25.204762,85.51496,CO,50,104,57
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",16-06-2026 12:00,25.7808257,84.7446768,PM10,116,138,136
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",16-06-2026 12:00,25.7808257,84.7446768,OZONE,3,5,3
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",16-06-2026 12:00,24.7955,84.9994,PM2.5,24,148,92
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",16-06-2026 12:00,24.7955,84.9994,SO2,7,7,7
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",16-06-2026 12:00,24.792403,84.992416,CO,28,35,28
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",16-06-2026 12:00,24.762518,84.982348,NH3,4,6,5
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-06-2026 12:00,25.697189,85.2459,CO,8,42,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",16-06-2026 12:00,26.1875,91.744194,PM2.5,22,90,59
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",16-06-2026 12:00,26.1875,91.744194,NO2,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",16-06-2026 12:00,26.1875,91.744194,NH3,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",16-06-2026 12:00,26.349082,92.68449,CO,10,25,21
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",16-06-2026 12:00,26.349082,92.68449,OZONE,5,13,11
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-06-2026 12:00,26.987634,94.636574,PM2.5,13,25,19
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-06-2026 12:00,26.987634,94.636574,CO,14,26,20
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-06-2026 12:00,26.146529,87.454184,PM10,30,127,68
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-06-2026 12:00,26.146529,87.454184,SO2,36,56,46
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-06-2026 12:00,26.146529,87.454184,CO,5,22,17
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-06-2026 12:00,26.146529,87.454184,OZONE,9,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",16-06-2026 12:00,25.5626095,84.663264,PM10,28,64,43
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",16-06-2026 12:00,25.5626095,84.663264,NO2,6,8,7
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",16-06-2026 12:00,24.75746,84.366208,NO2,7,8,8
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",16-06-2026 12:00,25.42742023,86.13886079,SO2,13,42,31
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",16-06-2026 12:00,22.118125,83.140608,NH3,5,6,5
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",16-06-2026 12:00,22.118125,83.140608,SO2,5,45,22
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-06-2026 12:00,22.368195,82.746431,OZONE,7,12,12
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-06-2026 12:00,22.348441,82.549611,SO2,2,17,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",16-06-2026 12:00,22.12665,83.483212,PM10,47,123,78
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",16-06-2026 12:00,22.12665,83.483212,OZONE,6,50,19
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-06-2026 12:00,22.1910172,83.5197009,NO2,14,96,48
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-06-2026 12:00,22.1910172,83.5197009,NH3,1,3,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-06-2026 12:00,22.1910172,83.5197009,OZONE,2,180,71
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",16-06-2026 12:00,21.219665,81.630094,NO2,5,14,10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-06-2026 12:00,21.371751,81.664929,NO2,5,27,11
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-06-2026 12:00,21.371751,81.664929,NH3,2,2,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",16-06-2026 12:00,22.06631475,83.33820077,NH3,1,3,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",16-06-2026 12:00,22.06631475,83.33820077,CO,16,90,53
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",16-06-2026 12:00,13.20488,79.097889,OZONE,46,72,63
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",16-06-2026 12:00,16.711754,81.092095,PM2.5,42,81,52
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",16-06-2026 12:00,16.711754,81.092095,PM10,43,85,56
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16-06-2026 12:00,16.316553,80.413302,PM2.5,61,73,66
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16-06-2026 12:00,16.316553,80.413302,SO2,13,23,17
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16-06-2026 12:00,16.316553,80.413302,OZONE,21,62,24
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",16-06-2026 12:00,14.465052,78.824187,NO2,19,27,26
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16-06-2026 12:00,16.9872867,81.7363176,NO2,8,43,23
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16-06-2026 12:00,16.9872867,81.7363176,CO,6,51,22
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",16-06-2026 12:00,13.67,79.35,PM10,42,152,75
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",16-06-2026 12:00,13.67,79.35,CO,16,72,27
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",16-06-2026 12:00,13.615387,79.40923,PM2.5,50,73,55
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",16-06-2026 12:00,13.615387,79.40923,NO2,34,40,38
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",16-06-2026 12:00,25.560083,87.553265,PM10,14,39,22
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",16-06-2026 12:00,25.560083,87.553265,SO2,16,26,21
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",16-06-2026 12:00,26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-06-2026 12:00,25.376776,86.471523,PM2.5,20,64,40
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-06-2026 12:00,25.376776,86.471523,NO2,6,7,7
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-06-2026 12:00,25.376776,86.471523,SO2,40,46,44
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-06-2026 12:00,25.376776,86.471523,OZONE,1,3,2
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",16-06-2026 12:00,26.11442,85.39813,PM2.5,47,168,107
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",16-06-2026 12:00,26.11442,85.39813,PM10,65,150,111
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",16-06-2026 12:00,26.11442,85.39813,NO2,8,23,14
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",16-06-2026 12:00,26.11442,85.39813,NH3,8,14,11
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",16-06-2026 12:00,26.11442,85.39813,SO2,1,19,6
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",16-06-2026 12:00,26.1209,85.3647,NO2,3,9,5
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-06-2026 12:00,25.586562,85.043586,NH3,9,10,9
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-06-2026 12:00,25.586562,85.043586,SO2,5,9,7
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16-06-2026 12:00,16.536107,80.594233,PM10,61,94,71
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16-06-2026 12:00,16.536107,80.594233,NH3,3,5,5
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-06-2026 12:00,16.486692,80.699436,OZONE,31,57,34
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16-06-2026 12:00,16.509717,80.612222,PM2.5,42,103,56
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16-06-2026 12:00,16.509717,80.612222,NO2,16,36,23
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16-06-2026 12:00,16.509717,80.612222,SO2,11,16,14
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",16-06-2026 12:00,27.103358,93.679645,PM10,5,78,47
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",16-06-2026 12:00,27.103358,93.679645,SO2,11,11,11
India,Assam,Guwahati,"IITG, Guwahati - PCBA",16-06-2026 12:00,26.2028636,91.70046436,PM10,31,66,46
India,Assam,Guwahati,"IITG, Guwahati - PCBA",16-06-2026 12:00,26.2028636,91.70046436,NO2,1,2,1
India,Assam,Guwahati,"IITG, Guwahati - PCBA",16-06-2026 12:00,26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",16-06-2026 12:00,26.2028636,91.70046436,CO,5,12,8
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",16-06-2026 12:00,26.10887,91.589544,SO2,8,14,12
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",16-06-2026 12:00,25.592539,85.227158,SO2,8,10,9
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",16-06-2026 12:00,25.610369,85.132568,OZONE,59,60,60
India,Bihar,Patna,"Muradpur, Patna - BSPCB",16-06-2026 12:00,25.619651,85.147382,PM2.5,71,83,76
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",16-06-2026 12:00,25.599486,85.113666,SO2,2,14,6
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",16-06-2026 12:00,25.599486,85.113666,OZONE,23,34,31
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-06-2026 12:00,25.859655,85.77944,NO2,8,9,8
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",16-06-2026 12:00,14.675886,77.593027,NH3,1,5,3
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",16-06-2026 12:00,23.041137,72.456691,NH3,2,2,2
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",16-06-2026 12:00,23.023389,72.515201,NO2,14,15,14
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",16-06-2026 12:00,23.023389,72.515201,NH3,4,4,4
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",16-06-2026 12:00,23.023389,72.515201,SO2,5,10,7
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",16-06-2026 12:00,23.076793,72.627874,PM2.5,21,48,35
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",16-06-2026 12:00,23.076793,72.627874,NH3,1,1,1
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",16-06-2026 12:00,23.076793,72.627874,SO2,9,36,19
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",16-06-2026 12:00,23.076793,72.627874,CO,4,28,18
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",16-06-2026 12:00,21.613267,73.010555,PM2.5,31,54,43
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",16-06-2026 12:00,21.613267,73.010555,SO2,15,26,16
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",16-06-2026 12:00,23.163798,72.677768,NH3,5,7,5
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",16-06-2026 12:00,23.163798,72.677768,SO2,1,10,6
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",16-06-2026 12:00,23.163798,72.677768,OZONE,20,60,28
